gene_id	CL	CR	CO	KI	LI	LU	MG	OV	PA	SP	ST
ENSCAFG00000043385	0	0	0.030378378	0	0	0	0	0.256593222	0	0	0
ENSCAFG00000043386	0	0	0.030378378	0	0	0	0	0	10.84930481	0	0
ENSCAFG00000043387	0.023867063	0	0	0	0	0	0	0	0	0.04269337	0
ENSCAFG00000043388	0.043286264	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043389	0.021643132	0	0	0	0	0	0.009859649	0.032865497	0	0.069861878	0
ENSCAFG00000043390	0	0.077928222	0.134452452	0	0	0.078210736	0.014789474	0.055971319	0.060106952	0.062099448	0
ENSCAFG00000043391	0.014428755	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043392	0	0	0	0.189274611	0	0	0	0	0	0	0
ENSCAFG00000043393	0	0.032088091	0	0	0	0	0	0.032865497	0	0	0
ENSCAFG00000043394	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043395	0	0	0.416296296	0	0	0	0	0	0	0	1.21945501
ENSCAFG00000043396	0	0	0	0	0	0.217691888	0	0	0.060106952	0	0
ENSCAFG00000043397	0.181200108	0.341397167	0.225618841	0.176426576	0.210479354	0.795311296	0.186111827	0.438065308	0.030053476	0.940375825	0.126996787
ENSCAFG00000043398	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043399	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043400	0	0	0	0.043678756	0	0	0	0.024371973	0	0	0.501259072
ENSCAFG00000043401	45.21081182	45.48117061	0	0.043678756	0.073560209	0.051988899	0	0.054335636	0	0.064680307	0
ENSCAFG00000043402	0.036527391	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043403	0	0	0	0.616751344	0	0	0	0.248414804	0	0	0.08788331
ENSCAFG00000043404	0	0	0	0	0	0	0	0.363465528	0	0	0
ENSCAFG00000043405	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043406	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043407	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043408	0	0	0	0	0	0	0	0	0	0.139723757	0
ENSCAFG00000043409	0.045510195	0	0	0	0	0	0	0.024371973	0	0.052321961	0
ENSCAFG00000043410	0	0	0	0	0	0	0	0	0	0.027168508	0.03862543
ENSCAFG00000043411	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043412	0	0	0	0	0	0	0	0	0	0.124198895	0
ENSCAFG00000043413	0	0	0.254403292	0	0	0	0.177473684	0	0	0	0.192743682
ENSCAFG00000043414	0.010821566	0	0.050630631	0	0	0	0.035744878	0.014085213	0	0	0.010144404
ENSCAFG00000043415	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043416	0.066768159	0.082512235	0.378854632	0	2.032135484	0.154871106	0	0.01028676	0.07513369	0	0.793093714
ENSCAFG00000043417	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043418	0.007214377	0.022920065	0.021689912	0	0	0	0.014789474	0.036821503	0.030053476	0.023287293	0.010144404
ENSCAFG00000043419	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043420	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043421	0.030083351	0.058390264	0.031816038	0	0	0.022345924	0.004929825	0.045315026	0.015026738	0.026017048	0.058914238
ENSCAFG00000043422	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043423	0.056559513	0	0.040473251	0	0	0.044691849	0.063484266	0	0	0	0
ENSCAFG00000043424	0	0	0	0	0	0	0	0.018780284	0	0	0
ENSCAFG00000043425	0.018648864	0.008567073	0	0	0	0	0	0	0	0.007762431	0
ENSCAFG00000043426	0	0	0	0.16015544	0	0	0.445567569	0	0	0	0
ENSCAFG00000043427	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043428	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043429	0.015654596	0	0	0	0	0	0.016643633	0	0	0	0
ENSCAFG00000043430	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043431	0	0	0	0	0	0	1.755017544	0	0	0	0
ENSCAFG00000043432	0.007827298	0.031412602	0.105574241	0.101917098	0.092783019	0.00519889	0.120184548	0.105454331	0.015026738	0.040390449	0.019312715
ENSCAFG00000043433	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043434	0	0.022920065	0.099792348	0.270265158	0.132408377	0	0.2009451	0.04695071	0	0	0.020288809
ENSCAFG00000043435	0	0	0	0	0	0	0.049298246	0	0	0	0
ENSCAFG00000043436	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043437	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043438	0	0	0.069382716	0	0	0	0	0	0	0	0
ENSCAFG00000043439	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043440	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043441	0	0	0.023127572	0.029119171	0.212075472	0.022345924	0.044368421	0.056867938	0.07513369	0	0.030433213
ENSCAFG00000043442	1.399502135	0.100848287	0.649322211	0.680010233	0.838586387	0.760696818	0.620656639	0.740646736	1.867072193	0.075460358	0.708835895
ENSCAFG00000043443	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043444	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043445	0	0	0	0	0	0	0	0.023475355	0	0.04269337	0
ENSCAFG00000043446	0	0	0	0.029119171	0	0	0	0.018780284	0	0	0
ENSCAFG00000043447	0	0.013752039	0	0	0	0	0.049298246	0.024371973	0	0.023287293	0
ENSCAFG00000043448	0.234467266	0.345380227	0.679481815	0.649909773	0.597642003	1.337199964	0.40986649	0.446341122	0.165294118	0.413543012	0.239073281
ENSCAFG00000043449	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043450	0	0	0	0	0.353089005	0	0	0.122071846	0	0.136547315	0.154501718
ENSCAFG00000043451	0.014428755	0	0	0.029119171	0	0	0	0.018780284	0	0	0
ENSCAFG00000043452	0.010821566	0.008567073	0.020252252	0	0.041221476	0.011172962	0.009859649	0.039723337	0	0.007762431	0
ENSCAFG00000043453	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043454	0.010821566	0.073344209	0.057850184	0.103993779	0	0.044691849	0.009859649	0.0868316	0	0.131097731	0.049257881
ENSCAFG00000043455	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043456	0.020872795	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043457	0	0	0	0	0	0	0	0	0	0.086240409	0
ENSCAFG00000043458	43.48855505	6.802992148	126.0068257	51.26201845	80.69936654	108.0584308	57.04662072	90.8056067	78.66872995	27.57456681	99.54587188
ENSCAFG00000043459	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043460	0	0	0	0.247512953	0	0	0	0	0	0	0
ENSCAFG00000043461	0	0	0.020252252	0	0	0	0	0.018780284	0	0	0
ENSCAFG00000043462	0	0	0	0	0	0	0.014789474	0	0	0.023287293	0
ENSCAFG00000043463	0	0	0.030378378	0	0	0	0	0	0	0	0.028969072
ENSCAFG00000043464	0	0	0	0	0	0	0	0.018780284	0	0.034930939	0
ENSCAFG00000043465	0	0	0	0	0	0	0	0	0.255454545	0	0
ENSCAFG00000043466	0	0	0	0	0.058848168	0	0	0	0	0	0
ENSCAFG00000043467	0.025250321	0.036672104	0.248621399	0.096896552	0.029424084	0.05027833	0.081982058	0.372540564	0	0.104792818	0.074618892
ENSCAFG00000043468	0.208744694	0.072067766	0	0.12968985	0	0	0	0.134309396	0	0.028746803	0.067594502
ENSCAFG00000043469	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043470	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043471	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043472	0.028700093	0.064176183	0	0	0	0	0.019719298	0	0	0.059796527	0.030433213
ENSCAFG00000043473	0	0	0	0	0	0.061451292	0	0	0	0	0
ENSCAFG00000043474	0	0	0.010126126	0.087357513	0	0	0.004929825	0.04695071	0	0	0
ENSCAFG00000043475	0	0	0	0	0	0.044691849	0	0	0	0	0
ENSCAFG00000043476	0	0	0.030378378	0	0.407842784	0	0	0.032495964	0.510909091	0.660074642	0
ENSCAFG00000043477	0	0.165630081	0	0	0	0.033792784	0.094313919	0.092580842	0	0	0.057938144
ENSCAFG00000043478	0.036527391	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043479	0.023481894	0.008567073	0.05350595	0.008808777	0.026509434	0.447559307	0.024649123	0.023105822	0	0.121171348	0
ENSCAFG00000043480	0.096081172	0.192905891	0	0	0	0	0	0	0	0	0
ENSCAFG00000043481	0	0	0	0	0	0	0	0.075121136	0	0	0
ENSCAFG00000043482	0	0	0	0	0	0.075383904	0	0.116583282	0	0	0
ENSCAFG00000043483	3.053446721	2.976482596	0	0	0	0	0	0	0	0	0
ENSCAFG00000043484	0.010821566	0	0.017345679	0.013213166	0.039764151	0.061451292	0	0.034289201	0	0	0.05481813
ENSCAFG00000043485	0	0.040655165	0.160549105	0.112437426	0	0.011172962	0.060394001	0.193921615	0.015026738	0.091997711	0.044673726
ENSCAFG00000043486	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043487	0.025250321	0.636502324	0	0	0	0.023395005	0	0.028170426	0	0.555013812	0.048281787
ENSCAFG00000043488	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043489	0	0	0	0	0	0	0	0.014085213	0	0	0
ENSCAFG00000043490	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043491	0.182181451	0.139928862	0.11563786	0.022021944	0	0.182302227	0.078877193	0.136629717	0.503395722	0.100613811	0.081155235
ENSCAFG00000043492	0.872939666	0.307128874	3.347716049	10.21311563	0	13.79059813	15.48859386	4.656473459	1.517700535	1.437856325	6.639355763
ENSCAFG00000043493	0.036071887	0.022920065	0.209617062	0.131766531	0	0.236616674	0.106616581	0.057764556	0.315561497	0	0.219760567
ENSCAFG00000043494	0.170519212	0	0	0	0	0	0	0	0.165294118	0	0
ENSCAFG00000043495	0	0.100848287	0.134483706	0.087722644	0.073560209	0.033518887	0.346367624	0.040619955	0.060106952	0.050455801	0.07101083
ENSCAFG00000043496	0	0	0	0	0	0	0	0.018780284	0	0	0.028969072
ENSCAFG00000043497	0.056944682	0.051476976	0	0	0	0	0	0	0	0	0
ENSCAFG00000043498	0	0	0	0.330329154	1.368219895	1.463482344	0	0.436641604	0	0	0.659386282
ENSCAFG00000043499	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043500	0	0	0	0.017617555	0	0	0	0	0	0.038812155	0
ENSCAFG00000043501	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043502	0.604520616	1.064250371	0.422078189	0.367526841	0	0.696646081	0.430203841	1.265804322	0.180320856	0.143734015	0.126805054
ENSCAFG00000043503	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043504	1.523325502	1.837527719	1.220760761	0.992128494	0.390077299	0.418030025	0.67665127	1.991704123	0.217887701	0.478957871	0.627471498
ENSCAFG00000043505	0.145811477	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043506	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043507	5.65861735	5.469766426	3.316243799	3.751717641	6.523680233	6.168989339	6.5325042	5.664005907	3.982085561	4.654589839	5.539297952
ENSCAFG00000043508	0	0	0.040504505	0	0	0.046790009	0	0	0	0	0.069058643
ENSCAFG00000043509	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043510	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043511	0	0	0	0	0	0	0	0.023475355	0	0	0
ENSCAFG00000043512	17.96983182	22.94625562	21.15935313	27.91008641	24.12434827	9.977341575	16.75134433	16.75705219	27.14955882	12.22064716	22.85049735
ENSCAFG00000043513	0	0	0	0	0	0	0	0.024002441	0	0	0
ENSCAFG00000043514	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043515	0	0	0	0	0	0	0	0	0	0	0.289690722
ENSCAFG00000043516	0	0.055008157	0	0	0	0.033518887	0	0.028170426	0	0	0
ENSCAFG00000043517	1.04141246	1.651311506	0.1200446	0	0	0.156969267	0.128175439	0.061720561	0	0.201823204	0
ENSCAFG00000043518	0.025250321	0.032088091	0.050630631	0	0	0	0	0.056867938	0	0.034930939	0
ENSCAFG00000043519	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043520	0.034688629	0.600133026	0	0	0	0	0	0	0.030053476	0	0
ENSCAFG00000043521	1.836099242	3.100176411	5.603123123	3.870955626	4.435958214	2.83069737	4.932277307	10.20574948	27.91216578	2.560460676	9.419428027
ENSCAFG00000043522	17.21354803	18.20994992	23.91653476	21.83298845	60.22166156	29.20154968	43.76302594	37.11855823	46.55283422	28.42958567	34.40887826
ENSCAFG00000043523	0	0	0	0	0	0	0	0	0	0.046574586	0
ENSCAFG00000043524	0.180570441	0	0.617506173	0	0	0.061451292	1.658995462	2.095474073	0.383181818	5.056697659	0.131877256
ENSCAFG00000043525	0.007214377	0	0.011563786	0	0	2.471017907	0	0.085195916	0.447045455	0	0.034041274
ENSCAFG00000043526	0	0	0	0.784118115	0	0	0	0	0	0	0.040577617
ENSCAFG00000043527	0.018648864	0.057262895	0.041942164	0.058238342	0.097154994	0.011172962	0.027739388	0.019676902	0	0.023287293	0.015216606
ENSCAFG00000043528	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043529	0.060551871	0.070413981	0.027471805	0.111091007	0.384386792	0.018196115	0.049298246	0.077283905	0	0.334181586	0.039113476
ENSCAFG00000043530	0.030083351	0.059517633	0	0	0	0.022345924	0	0	0	0.019406077	0
ENSCAFG00000043531	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043532	0	0.013752039	0	0	0	0	0	0	0.127727273	0	0
ENSCAFG00000043533	0	0	0	0	0	0	0	0	0	0.050455801	0.028969072
ENSCAFG00000043534	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043535	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043536	0.066995911	0.045840131	0	0	0.044136126	0.016759443	0	0.014085213	0.045080214	0	0
ENSCAFG00000043537	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043538	0	0.087096248	0	0	0	0	0	0	0	0	0
ENSCAFG00000043539	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043540	0.014428755	0	0	0	0	0	0	0.018780284	0	0.015524862	0
ENSCAFG00000043541	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043542	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043543	0	0	0.010126126	0	0	0	0	0.009390142	0	0	0
ENSCAFG00000043544	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043545	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043546	0	0	0	0	0.039764151	0	0	0	0	9.128023202	0
ENSCAFG00000043547	0	0	0	0	0	0	0	0	0	0.015524862	0
ENSCAFG00000043548	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043549	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043550	0.010436397	0.068760196	0.101261261	0	0	0	0	0.171185326	0.127727273	0.031049724	0.497842743
ENSCAFG00000043551	0	0.096264274	0	0	0	0	0	0	0	0	0
ENSCAFG00000043552	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043553	0	0	0	0	0	0	0	0.01371568	0	0	0
ENSCAFG00000043554	22.43649603	22.82194688	0.506243799	4.773764029	1.853370295	0.72127621	0.049298246	9.647374048	4.786016043	1.126773431	0.827448733
ENSCAFG00000043555	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043556	0.025250321	0	0	0.537723375	0	0	0	0	0	0	0.030433213
ENSCAFG00000043557	4.084483071	0.654703279	0	0	0.073560209	0	0	0	0	0	0
ENSCAFG00000043558	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043559	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043560	0.021257964	0	0	0	0	0	0	0.04695071	0	0.027168508	0
ENSCAFG00000043561	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043562	0.003607189	0.014879408	0.037597931	0.014559585	0	0.011172962	0.004929825	0.041516574	0.07513369	0	0
ENSCAFG00000043563	0	0	3.083155378	1.634895399	12.9495809	9.300038879	0.533759356	0	0	437.3624284	0.446737256
ENSCAFG00000043564	0	0	0	0	0	0	0.016643633	0	0	0.851624041	0
ENSCAFG00000043565	0.013045497	0.05959217	0	0	0.039764151	0.135010933	0.019719298	0.028170426	0	0.056203176	0
ENSCAFG00000043566	0	0	0	0	0.066273585	0.05027833	0	0.084511278	0	0.065980663	0
ENSCAFG00000043567	0.026090994	0.05425813	0	0.042332337	0	0	0.009859649	0.117376775	0	0	0
ENSCAFG00000043568	0.032464698	0.022920065	0	0.029119171	0	0	0	0.032495964	0	0	0
ENSCAFG00000043569	0	0	0	0	0	0.028593895	0	0.018780284	0	0.850512286	0
ENSCAFG00000043570	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043571	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043572	0	0	0	0	0	0	0	0	0	0.023287293	0
ENSCAFG00000043573	0	0	0	0	0	0	0.116505429	0.051645781	0	0	0.03862543
ENSCAFG00000043574	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043575	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043576	0	0.170288631	0	0	0	0	0	0	0	0	0
ENSCAFG00000043577	31.44869361	43.05365618	279.1523883	165.4427151	229.8508105	145.4956164	240.4873733	98.20697794	702.9658289	186.6983658	239.5888334
ENSCAFG00000043578	0	0.050424144	0.082446669	0.014559585	0	0.011172962	0	0.032495964	0	0.011643646	0.010144404
ENSCAFG00000043579	0	0.036672104	0	0	0	0	0	0	0	0	0
ENSCAFG00000043580	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043581	0	0.018336052	0.030378378	0	0	0	0	0	0	0	0
ENSCAFG00000043582	0	0	0.063600823	0	0	0.106029448	0.069017544	0	0	0.050455801	0
ENSCAFG00000043583	2.543148419	2.47510151	2.750305861	3.236084672	1.851635385	3.344674304	4.243810031	6.279045886	2.47565508	5.891456776	3.0749572
ENSCAFG00000043584	0	0	0	0.029119171	0	0	0	0.018780284	0	0	0
ENSCAFG00000043585	0.543811329	0	0.283312757	0.123322884	0.556281735	0.274605779	0.134988622	0.099438682	1.307326203	0.567749361	0.081155235
ENSCAFG00000043586	0	0.092057604	0	0	0	0	0	0.018780284	0	0	0
ENSCAFG00000043587	0	0.022920065	0	0	0	0	0	0.0171446	0	0.04269337	0
ENSCAFG00000043588	0	0	0.030378378	0	0	0	0	0.040619955	0	0	0
ENSCAFG00000043589	0.007827298	0.010295395	0.027471805	0.087357513	0.013254717	0.007798335	0.035744878	0.056867938	0	0.014949132	0.009656357
ENSCAFG00000043590	0.003607189	0	0.041942164	0	0	0	0.015407527	0.031599346	0	0.007762431	0.03862543
ENSCAFG00000043591	0	0	0.030378378	0.043678756	0	0.117316103	0	0	0	0	0
ENSCAFG00000043592	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043593	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043594	0.042130758	0.080108423	0.133014793	0.084664674	0.029424084	0.06067611	0.024649123	0.134678928	0.015026738	0.087540765	0.073642798
ENSCAFG00000043595	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043596	0.199078634	0.38430707	0.128701813	0.058238342	0	0.056138709	0.070871703	0.48691238	0	0.031049724	0.086227437
ENSCAFG00000043597	10.94421053	0.866378467	39.35593927	1.608103936	2.854136126	12.46902584	8.782499489	2.75677153	1.837018717	18.3334027	29.63342607
ENSCAFG00000043598	0.064929397	1.314861719	0	0	0	0	0.016643633	0.014085213	0	0.027168508	0
ENSCAFG00000043599	4.541450578	0.348384992	7.707919697	6.665414751	6.473298429	5.126658421	7.793862836	5.478030678	8.828208556	1.133314917	6.069369224
ENSCAFG00000043600	0.079428487	0.048546748	0	0	0	0	0	0.032865497	0	0.011643646	0
ENSCAFG00000043601	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043602	9.769462707	7.602408619	2.349605049	1.369536684	2.457674355	4.247704945	3.500905422	2.87941916	0.135240642	4.608332898	2.014919238
ENSCAFG00000043603	0	0.036672104	0	0	0	0	0	0.014085213	0	0.034930939	0
ENSCAFG00000043604	0.060166702	0.137222244	0.05494361	0.146326116	0	0.00519889	0.078877193	0.151138891	0	0.037948559	0
ENSCAFG00000043605	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043606	0.298766995	0.516125396	0	0.043678756	0	0.033792784	0.039438596	0	0	0	0.086907216
ENSCAFG00000043607	0	0	0	0	0	0	0	0	0	0.023287293	0.028969072
ENSCAFG00000043608	0	0	0	0	0	0	0	0	0.300534759	0	0
ENSCAFG00000043609	0.295789474	0	0	0	0	0.960874751	0	0	0	0	0
ENSCAFG00000043610	0	0	0	0	0	0	0	0	0	0.058218232	0
ENSCAFG00000043611	0	0	0.300877211	0	0	0	0	0	0	0	0.150893657
ENSCAFG00000043612	1.725750081	2.561769171	1.449036147	0.836719752	10.3706016	4.340468438	2.365872933	0.427142607	4.286377005	19.22212163	0.78929392
ENSCAFG00000043613	0	0	0	0.096531421	0	0	0	0	0	0	0
ENSCAFG00000043614	0.007214377	0.032088091	0.12148226	0.145960986	0.044136126	0.039105368	0.031433106	0.042782725	0	0.049880071	0.03862543
ENSCAFG00000043615	0.018035944	0	0.251559226	0.043678756	0	0	0.103526316	0	0	0	0.057938144
ENSCAFG00000043616	52.37450772	62.37257855	382.4937559	288.6456537	592.9410202	136.9951678	330.9238223	189.7271235	1829.294973	187.5657927	288.8933924
ENSCAFG00000043617	0	0	0	0	0	0	0	0.018780284	0	0	0
ENSCAFG00000043618	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043619	0	0	0	0	0	0	0	0.023475355	0	0	0
ENSCAFG00000043620	0	0	0	0	0	0	0.039438596	0	0	0	0
ENSCAFG00000043621	0	0	0.263216772	0.116476684	0	0.167594433	0.044368421	0.131461988	0	0.530426163	0
ENSCAFG00000043622	0.007214377	0	0.030378378	0	0	0	0	0	0	0	0
ENSCAFG00000043623	0.018035944	0.032088091	0.040504505	0.051141115	0	0.011172962	0.033287266	0.07311592	0.015026738	0.019406077	0.019800762
ENSCAFG00000043624	0	0	0	0	0	0	0.064087719	0	0	0	0
ENSCAFG00000043625	0	0.159918699	0	0	0	0	0.027739388	0	0	0	0
ENSCAFG00000043626	0	0	0	0	0	0	0	0	0	0.023287293	0
ENSCAFG00000043627	0	0.028556911	0	0	0	0	0.027739388	0.0171446	0	0	0
ENSCAFG00000043628	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043629	0	0	0	0	0	0	0.044383021	0.032865497	0	0	0
ENSCAFG00000043630	5.962736516	7.73623944	5.68447592	5.040537626	5.312296256	2.853585922	5.338625275	9.989475427	5.781537433	5.411158843	6.979367611
ENSCAFG00000043631	0	0	0	0	0	0	0	0	0	0.027168508	0
ENSCAFG00000043632	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043633	3.781794053	2.580678225	8.181503615	6.325181428	4.464063766	5.117593955	7.640936077	2.824290032	9.275254011	3.022235979	7.645359956
ENSCAFG00000043634	0.014428755	0.018336052	0.030378378	0	0	0	0	0.046211645	0	0.019406077	0
ENSCAFG00000043635	0	0.022920065	0	0	0	0	0	0.04695071	0	0.023287293	0
ENSCAFG00000043636	0	0.05959217	0	0.052852665	0	0	0.083807018	0.102182964	0	0.058218232	0
ENSCAFG00000043637	0	0	0	0	0	0	0	0	0	0	0.086227437
ENSCAFG00000043638	0.266128134	0.414075203	0	0	0	0	0	0	0	0	0
ENSCAFG00000043639	0	0	0	2.387772021	236.1135602	0	1.321192982	3.727264766	0	0	0
ENSCAFG00000043640	0	0	0.041942164	0	0	0.03119334	0	0.009390142	0.127727273	0.019406077	0.009656357
ENSCAFG00000043641	0	0.111371951	0	0	0	0	0	0.056340852	0	0	0
ENSCAFG00000043642	0.125551602	0.150974283	0	0	0	0	0	0	0	0	0
ENSCAFG00000043643	0	0	0	0	0	0.016759443	0	0.014085213	0	0	0
ENSCAFG00000043644	0	0	0	0	0	0	0	0	0	0.038812155	0
ENSCAFG00000043645	0	0	0.574188856	0.227316663	0.457808209	3.383867526	0.073947368	0.032865497	0.300534759	19.12837688	0.070034736
ENSCAFG00000043646	47.30062671	46.477681	23.20883105	53.27900028	99.78164823	30.58947242	42.54371438	33.54874592	93.73679144	20.66257867	50.77875712
ENSCAFG00000043647	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043648	0	0	0	0	0	0	0	0.06409531	0	0.023287293	0
ENSCAFG00000043649	0	0	0	0	0.384386792	0	0	0	0	0	0
ENSCAFG00000043650	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043651	0	0	0	0.017617555	0	0	0	0	0	0	0
ENSCAFG00000043652	0.014428755	0.041256117	0	0	0	0	0	0.234699123	0	0	0
ENSCAFG00000043653	0	0	0	0	0	0	0.093666667	0	0	0	0
ENSCAFG00000043654	2.950378923	3.272379707	0.798026248	0.644273068	1.980504544	1.837688724	1.512628825	0.713481783	0.954197861	3.184879753	0.798375079
ENSCAFG00000043655	0.03913649	0.02570122	0.040504505	0	0	0	0.014789474	0.122071846	0	0.023287293	0
ENSCAFG00000043656	0	0	0	0	0	0	0.029578947	0.034658733	0	0	0
ENSCAFG00000043657	0	0	0	0.029119171	0	0	0	0	0	0	0
ENSCAFG00000043658	0	0	0	0	0.225330189	0	0	0	0	0	0
ENSCAFG00000043659	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043660	0	0	0	0	0	0	0	0.0171446	0	0.023287293	0
ENSCAFG00000043661	0.269209483	0.305931627	0.088197308	0.352236994	0.549272696	0.369028162	0.378389585	0.451199475	0.060106952	0.18139471	0.295547285
ENSCAFG00000043662	0.230860077	0.073344209	0.138765432	0.124304173	0.30895288	0	0.122053307	0.027431361	0.090160428	0	0
ENSCAFG00000043663	0.045737947	0.096189737	0.050630631	0	0	0	0	0.018780284	0	0	0
ENSCAFG00000043664	0	0	0	0	0	0	0	0	0	0	0.020288809
ENSCAFG00000043665	0	0	0	0	0	0	0.120199148	0.0171446	0	0	0
ENSCAFG00000043666	0	0	0	0	0	0	0	0	0	0.04269337	0.128460928
ENSCAFG00000043667	0.234467266	0.110016313	0.497336559	0.843200822	0.23539267	0.106143141	0.25333361	0.322372914	1.119491979	0.151367403	0.517260039
ENSCAFG00000043668	0	0	0	0	0	0	0	0	0	0.04269337	0
ENSCAFG00000043669	0	0	0	0	0	0.012997225	0.02219151	0.014085213	0	0.015524862	0
ENSCAFG00000043670	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043671	0	0	0.052037037	0	0	0	0.098611091	0.10054728	0	0.038812155	0
ENSCAFG00000043672	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043673	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043674	0	0	0.241464353	0	0	0.018196115	0.014789474	0.0171446	0	0	0.219952299
ENSCAFG00000043675	0	0	0	0	0.108952386	0	0	0	0	0	0
ENSCAFG00000043676	0	0.036672104	0.030378378	0.027772752	0	0.027932406	0.009859649	0.017514133	0	0.027168508	0
ENSCAFG00000043677	2.091620164	0.073344209	4.653048715	2.121158169	14.39434506	2.256282049	2.74851589	1.695865951	3.065454545	1.383439898	2.443058419
ENSCAFG00000043678	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000043679	0	0	0	0	0	0	0	0	0	0	0
